duration,voiced_fraction,f0_mean,f0_std,f0_min,f0_max,f0_range,rms,intensity_mean,intensity_std,intensity_max,intensity_min,hnr_mean,hnr_std,file,emotion,actor,source,iemo_style,text
2.5993125,0.26171875,148.87548284464552,39.94689615761392,85.61784405080972,352.75646284292515,267.13861879211544,0.01667218063679495,50.357249637247,8.473174409988681,68.52398885130985,39.8625453327625,7.928809073176493,6.855646478214548,Ses01F_script03_2_M007,angry,102,iemocap,script,What about me?
2.6899375,0.30943396226415093,159.56452604605425,49.559629312597714,80.71144272195369,242.46415897810255,161.75271625614886,0.017059337471929177,50.927173069017286,8.92857045608436,67.57053844599017,38.53809232519255,7.935711786276315,6.275374128504805,Ses01F_script03_2_M010,neutral,102,iemocap,script,"I'll have a little, I think."
3.5364375,0.5857142857142857,158.89672119273956,39.444153299700716,75.38671753470886,217.13037209092244,141.74365455621358,0.06112427577759315,59.372492367035974,11.757792145252806,80.32621218091529,40.20777429214383,12.176999264891117,6.36649614802325,Ses01F_script03_2_M011,neutral,102,iemocap,script,"No particular reason.  Anyhow, they are very small ones."
2.25,0.45045045045045046,187.04020913647457,47.236377106343554,99.70793426988949,262.58067344591086,162.87273917602135,0.06879708340888534,58.29311734534672,13.274989793543288,81.29350018490311,38.9127824339265,9.436255270353321,6.7863763615173225,Ses01F_script03_2_M014,angry,102,iemocap,script,"Really, Amanda."
3.3499375,0.3867069486404834,133.54838729057332,25.153780703483676,95.25263338775751,182.87205511849604,87.61942173073852,0.024325393938257844,51.486181125445505,10.211908115957428,71.23487906617433,39.28146855588245,9.904863907235995,4.886134004862795,Ses01F_script03_2_M016,neutral,102,iemocap,script,"you going out somewhere, dear?"
2.9820625,0.4711864406779661,133.133606699473,21.414297599749673,103.16529532865434,185.02433719219545,81.85904186354111,0.02201985748105796,52.87205308320259,9.712360204333184,69.85048870035611,37.744617656683175,7.324339119563125,4.832938800030663,Ses01F_script03_2_M018,neutral,102,iemocap,script,"Well as a matter of fact, yes, that's perfectly true."
1.37,0.27611940298507465,143.88774432860913,27.576327102769383,88.33052951085104,185.08677936839132,96.75624985754028,0.013856692798497439,49.47684479276428,7.973303014843771,67.01205273359203,39.34874182198799,8.530802332345685,4.5303951438542,Ses01F_script03_2_M019,neutral,102,iemocap,script,Yes it is.
5.09,0.616600790513834,162.56427155081812,36.07471909468908,93.38212248682014,295.4147829667159,202.03266047989575,0.050590450396051735,60.095048969477155,10.969629427153864,78.42766947592237,38.212574473674024,10.831670929458479,5.192153635971728,Ses01F_script03_2_M020,angry,102,iemocap,script,"Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable."
3.1920625,0.40189873417721517,179.25854970930598,21.967935665882262,84.59671414874258,209.22073017022586,124.62401602148329,0.054654631664455944,59.86112586855653,11.29298621756115,76.6990505567211,41.830035987946715,9.051125402382148,6.0986101691174905,Ses01F_script03_2_M021,angry,102,iemocap,script,"Snap, snap, snap.  You know you are like a little adder."
7.28,0.623448275862069,208.26926974199714,100.62763066674175,96.32702748342514,469.299855325035,372.9728278416099,0.10817587807195866,64.0723412379046,10.83678618808436,88.03548174872103,41.603210633756866,10.616378773408679,6.929661399333095,Ses01F_script03_2_M022,angry,102,iemocap,script,Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.
3.72,0.6504065040650406,255.40408752337132,42.35065810638475,170.56055083892306,344.60240130671883,174.04185046779577,0.17787762895167006,68.12991655625707,13.38329490809689,88.72153504593784,42.96824018170375,10.964655208526395,6.41005785631344,Ses01F_script03_2_M023,angry,102,iemocap,script,Did you see much of Peter Burden after our divorce?
12.75,0.7358490566037735,197.0817672008915,39.18302922920151,82.72846724996097,370.2872094393363,287.5587421893754,0.16166681789276663,70.4207051961694,11.344580641932456,88.28070275169276,41.521098772944626,12.525813657008706,5.844581938004063,Ses01F_script03_2_M024,angry,102,iemocap,script,"And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow."
4.49,0.5134529147982063,216.22102194139114,49.32499294688962,119.49634523779127,317.047638630947,197.55129339315573,0.13376499339767423,63.772238012496786,13.371098450021636,89.3044394521145,41.90864937220375,12.01300025527266,6.561955573129558,Ses01F_script03_2_M025,angry,102,iemocap,script,I think I am not in the least bit drunk.
9.139375,0.6043956043956044,211.83351037372321,65.45019593638307,89.76470450269883,365.93733311496425,276.1726286122654,0.16102728038042,65.74309175211533,13.734155127500426,90.41418780523627,40.5130840010344,13.405122248576712,6.333910603258798,Ses01F_script03_2_M026,angry,102,iemocap,script,I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.
14.8399375,0.48783783783783785,219.2402251971506,67.3865203182183,79.85397251469861,534.5203016753912,454.6663291606926,0.08118251152557579,61.93850834948019,11.30484419707341,85.6094380970546,40.06962474340469,9.073170982454112,6.056118116114499,Ses01F_script03_2_M027,angry,102,iemocap,script,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots."
5.077625,0.42063492063492064,144.8187114697861,22.096910942935267,83.23599619455784,176.2647448446005,93.02874865004266,0.05270537820953286,55.7328442191952,12.138554776154182,80.05616789311986,40.12232295857692,11.537014161311847,5.837202848855212,Ses01F_script03_2_M029,angry,102,iemocap,script,"Look, you better turn that off. I don't want to wake up the people upstairs."
2.32575,0.5109170305676856,157.98301309055165,35.141946978234934,84.16326530676452,207.01957817768582,122.8563128709213,0.046147937046075935,56.86505824155013,11.880338525706847,76.74868420700255,40.211008352991854,9.414172107661173,4.186819616084865,Ses01F_script03_2_M030,angry,102,iemocap,script,Well then you'll wake up the people downstairs.
4.2596875,0.22985781990521326,123.08441738422732,18.482257199958248,96.96321101105465,170.5466708416908,73.58345983063614,0.011589571208401981,48.85907674924879,7.077884724594093,66.63284365209944,39.27715924933438,7.5704019548981565,4.873142588439357,Ses01F_script03_2_M031,neutral,102,iemocap,script,This is no time of year for Tunis.
2.9493125,0.24054982817869416,137.00849617423725,27.88382236988648,101.11807162247113,178.24586646577467,77.12779484330353,0.014448887737176208,48.341655482917524,8.107917219437502,68.87149634187885,39.03123645568837,9.326471567502976,5.7400473246816235,Ses01F_script03_2_M032,angry,102,iemocap,script,I will do no such thing.
5.6708125,0.2801418439716312,156.25828663754007,33.09161983484842,98.66695157384697,354.9014279379542,256.23447636410725,0.03871740675476165,53.71743193454966,11.607001745249784,79.7742849695638,38.42934932885405,11.005637768491484,7.331060306652235,Ses01F_script03_2_M033,angry,102,iemocap,script,"Will you turn that off, it's driving me mad."
3.1775,0.40445859872611467,192.19900819700737,51.68755489177417,87.94834687575188,453.75261345106185,365.80426657530995,0.06876297666492047,57.273073230310494,12.861453090261074,81.09669640200549,38.98829951621072,11.82515650467686,6.602296517026987,Ses01F_script03_2_M034,angry,102,iemocap,script,Turn it off.
2.3425,0.6103896103896104,269.9722901776321,81.63625959739922,152.02120340395848,483.9002827538167,331.8790793498582,0.21064197110423816,72.59819352698234,10.860701822716543,90.66988141539076,44.863328605574615,7.127952122908231,6.27023654444235,Ses01F_script03_2_M035,angry,102,iemocap,script,"Amanda, listen, listen."
4.2675,0.8226950354609929,221.72524680339563,53.0348303457362,88.43031583318417,479.5033098797316,391.0729940465474,0.13486513133296613,71.31753207407912,8.196764995877208,87.47891656233523,48.67970612074067,8.838781135472635,6.229316510313988,Ses01F_script03_2_M036,angry,102,iemocap,script,Oh.  That's very amusing indeed.
8.9725,0.8333333333333334,267.6930209637053,75.85184256438112,113.07629134558712,570.0093563227894,456.9330649772022,0.365772523258759,77.5399834262737,12.270402325692022,92.78306554992135,41.05762974136596,9.980001078132574,5.860511521834763,Ses01F_script03_2_M037,angry,102,iemocap,script,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live."
2.0674375,0.3054187192118227,136.00195831991246,51.62343875696565,75.61285724235248,224.93694971219531,149.32409246984284,0.012373769037229006,49.247484250644035,6.472327103112258,68.61107126297375,40.93122586921743,4.8420322879960365,4.281076683787647,Ses01F_script03_2_M038,angry,102,iemocap,script,You're not going like this.
1.4949375,0.2191780821917808,173.55150108732226,24.87081800514892,130.76141188137947,197.84591981209672,67.08450793071725,0.029662597075700865,50.30808661004841,10.260299948057208,76.50747935683246,40.494686827702175,9.61689519625968,6.448833786901603,Ses01F_script03_2_M039,angry,102,iemocap,script,You're not.
16.0,0.7952410770194114,307.45977765777894,89.54199268352569,75.61225612140741,535.5727646343449,459.9605085129375,0.4346418192868472,81.20908652383021,10.155197939345237,93.27023164783395,40.7120648287048,8.077584019148292,5.844384732907634,Ses01F_script03_2_M040,angry,102,iemocap,script,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live."
1.6899375,0.23636363636363636,307.7054479554344,53.348749476147084,212.94170257874276,360.17147941754723,147.22977683880447,0.1589486125452601,56.350749507835516,14.148170457150261,89.48799413467286,41.93387675185697,8.560368485199554,6.700808739985334,Ses01M_impro01_F000,angry,101,iemocap,impro,Next.
2.05,0.6517412935323383,202.71400879138784,51.15833008984392,123.81107524957649,289.7943500982263,165.98327484864978,0.08146895702868981,62.82442327777969,10.598115633151922,82.4096181389288,44.92754509157369,10.570546639941854,4.834902096409862,Ses01M_impro01_F001,angry,101,iemocap,impro,My window is open.
3.4199375,0.6094674556213018,198.57829894199048,32.72891982878803,82.92604365803673,268.63161479251187,185.70557113447512,0.11918770578259909,65.34005848657914,13.362023652249261,85.40537884792847,42.632091650848224,11.644175582640756,5.696289454775063,Ses01M_impro01_F007,angry,101,iemocap,impro,"No, I need your ID to give you a second ID."
3.736,0.6135135135135135,270.7084821325973,82.53325514869631,162.65974912825615,486.88224197170194,324.2224928434458,0.15841006090733978,67.47547794354091,13.256099259922168,88.33841573477108,42.06464614385184,10.292486951204795,5.444104484241216,Ses01M_impro01_F008,angry,101,iemocap,impro,It's really simple if you have a problem with it... Maybe you should--
2.1599375,0.6650943396226415,327.7862569735435,116.75239151123154,155.37084017673158,588.967507944931,433.5966677681994,0.19239896038757598,68.07266604726615,12.161942116826792,91.14591243594805,48.84198836000053,13.147649451456351,6.403625973271526,Ses01M_impro01_F011,angry,101,iemocap,impro,What do you expect me to do?
1.925,0.31216931216931215,204.09480478454583,46.59843191256478,169.8980515513651,361.8070830772775,191.9090315259124,0.12936783530355125,56.110419387599606,15.067765165368,88.76203017709081,40.7605454720033,8.129749729917116,4.479544876464964,Ses01M_impro01_F012,angry,101,iemocap,impro,Probably.
3.61,0.4553072625698324,332.0075649691755,95.07164057412412,122.60821249528158,511.4078545617746,388.79964206649305,0.30202241387481726,65.35205737877132,17.77456850240514,93.22615570293934,41.91951295985732,9.096796306090651,5.426734978669425,Ses01M_impro01_F019,angry,101,iemocap,impro,Don't raise your voice with me.
3.33,0.47878787878787876,225.48688056857029,74.59233577065721,90.02218422906495,421.6540174293367,331.6318332002718,0.23375588584715196,65.28020850904811,15.447235323611634,92.65886173372166,41.52674793728933,6.4133426620526235,5.15828521582898,Ses01M_impro01_F020,angry,101,iemocap,impro,Don't talk to me like I'm a child.
4.9125,0.6659836065573771,285.7534992363097,87.96907363663271,130.55396020342567,513.0195779362097,382.465617732784,0.2710690043983385,69.8882468941111,13.487857312419319,91.88103091926473,43.62505418911911,11.540343970456227,4.919543984237435,Ses01M_impro01_F021,angry,101,iemocap,impro,Do you know how long I've been working here? How long have you lived in California?
10.6899375,0.7126760563380282,299.43385393876173,87.93370275675619,115.86297595438147,487.3988721665778,371.53589621219635,0.3056389348037687,72.9106108280327,14.062126504087088,92.90416007183906,42.798943033805145,9.057458932320394,5.830736489245405,Ses01M_impro01_F022,angry,101,iemocap,impro,"Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one."
3.7124375,0.453804347826087,254.38796921813406,97.96450963053456,119.58856208410425,533.4488755914706,413.86031350736636,0.07605187527614325,60.41041021673393,12.829704153015735,83.74819890673052,40.997789379298226,10.467349656538728,5.377230096449922,Ses01M_impro01_F024,neutral,101,iemocap,impro,Uh huh.  I didn't come here get in yelling match either.
3.43,0.5764705882352941,212.2311466188655,75.46390005177899,133.4102458453552,398.82217191018185,265.4119260648266,0.05502081566222221,58.487009722475676,11.365568922927848,81.06022323579612,42.10163967855671,11.384052969574554,5.429707040162526,Ses01M_impro01_F025,neutral,101,iemocap,impro,They don't pay me enough to deal people like you.
2.4799375,0.23770491803278687,156.00260774330116,87.06075983979727,92.51941530466513,516.9374397290387,424.4180244243736,0.01294447238762703,49.14666708597096,6.957384369469517,66.03359857763762,40.79783811862874,4.989443328630987,3.2281221558892454,Ses01M_impro01_M003,neutral,102,iemocap,impro,"Yes, Jones."
2.2199375,0.30275229357798167,145.73942213003437,27.176935885882212,92.68147460913528,182.93554628556367,90.2540716764284,0.05119142743243851,51.57732798856475,11.873732163249201,81.21802526451953,39.69293146988371,9.10913806247113,4.397451683238171,Ses01M_impro01_M010,neutral,102,iemocap,impro,"No, I don't have a passport."
3.62,0.8467966573816156,282.5649874193072,65.85821324677818,159.78707400030103,482.2153147763933,322.42824077609225,0.26029835535161117,75.77041198657953,9.128287062244045,91.94995456689283,51.957123707527586,7.864216155899334,5.3432585353721365,Ses01M_impro01_M020,angry,102,iemocap,impro,Did you even look at the form?  I filled it out all these questions--
3.3449375,0.6948640483383686,336.0289885940415,61.61423381049285,238.5526283157185,479.35689743336604,240.80426911764755,0.3406486953811403,75.61389149372664,14.39058975441207,92.52291315599294,45.337764386085965,7.395820005291422,5.47468260811969,Ses01M_impro01_M025,angry,102,iemocap,impro,I am not...I'm not getting to back that line.
1.1199375,0.6018518518518519,258.0897279374836,84.37511980560625,135.12796399713514,389.88180508746854,254.7538410903334,0.17168432553534452,63.91811884176593,15.984212774566066,86.52436024041492,39.43662146514173,8.881493190652087,3.7955785640071236,Ses01M_impro01_M030,angry,102,iemocap,impro,Why?
2.67,0.6325757575757576,261.73355719984244,52.104220062913775,118.8179327234446,361.7444037503197,242.9264710268751,0.15577366423787417,68.3848448687518,13.350214320607828,87.90727264513514,39.12476764762747,10.280489005830727,5.39759432631688,Ses01M_impro01_M031,angry,102,iemocap,impro,"Why, because I'm sick of talking to you."
5.5099375,0.7824497257769653,219.84657867664737,40.94795278376086,91.24985357925105,315.2157977268496,223.96594414759852,0.1505999340867114,71.43347805044704,10.761318885020046,87.71436521474428,40.916441006584385,10.806013080320161,5.637455395367508,Ses01M_impro01_M032,angry,102,iemocap,impro,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right."
3.39625,0.13988095238095238,214.60477767826404,39.58447494631526,168.96479122497848,283.54873484235463,114.58394361737615,0.009535599147904158,47.67431097409584,5.571525193374911,65.47978670530338,40.70918218438904,6.898050014568641,5.752015445209051,Ses01M_impro02_F000,neutral,101,iemocap,impro,What's happening?
3.1099375,0.254071661237785,390.4408677130748,74.92494565419274,276.4271354455979,592.0418525085777,315.61471706297976,0.06076714597229922,53.34450554385063,12.61093647659847,82.08406378106258,40.660714446193055,9.63234470364297,6.855395639674757,Ses01M_impro02_F002,surprised,101,iemocap,impro,Are you kidding me?
3.3,0.28440366972477066,184.10807283077347,37.472178759393536,86.53583228542763,358.41444702026064,271.87861473483304,0.016905780682070937,49.98597145089073,7.831389138555526,70.13081029314976,41.18163669588941,13.190796224684082,4.708992808600315,Ses01M_impro02_F009,sad,101,iemocap,impro,I don't even know what to tell you.
3.2599375,0.2795031055900621,201.1220108814447,51.21636615885292,86.85032894015153,280.6267512861064,193.77642234595487,0.023062475447230408,50.101757556663635,8.53084344208446,74.46548356930462,41.341601791382764,12.98736430176396,5.325553422875677,Ses01M_impro02_F010,sad,101,iemocap,impro,What about the birthday party?
4.0599375,0.18407960199004975,204.54276810013278,8.385763025364415,188.93306764071195,231.49360905575756,42.560541415045606,0.01699464568876084,47.943503876022085,7.539679863329237,73.71822616705035,40.42500622862849,15.077448463190624,4.571400972877806,Ses01M_impro02_F013,sad,101,iemocap,impro,You're going with the same ones?
2.6899375,0.22264150943396227,212.09687883031262,90.42621881504253,90.37623382958728,566.4082301720291,476.03199634244186,0.009078733101712942,47.705304955091535,5.877118482759132,63.25952147887978,40.44887702805269,8.821069132503624,5.594641630987544,Ses01M_impro02_F015,sad,101,iemocap,impro,It's not the same though.
4.9399375,0.3673469387755102,213.57321081029554,46.97067763384994,93.56270117888842,370.2709653805849,276.7082642016965,0.018531179189666375,51.04162098001944,8.534872554246917,70.51469241718708,40.430171232243275,13.334636557302444,6.2144815604157815,Ses01M_impro02_F017,sad,101,iemocap,impro,Mm hmm.  We'll build a bunker and never come out.
2.2924375,0.19911504424778761,141.12228869075304,45.34418515207921,82.4649034487891,189.50178549310343,107.03688204431432,0.0064713444109885205,47.27338582971402,4.38830080615421,60.04499949076121,40.59623711802625,3.9622886329102123,5.906299719980794,Ses01M_impro02_F019,sad,101,iemocap,impro,Don't say that.
3.30175,0.25382262996941896,175.02135028737104,128.19017278375665,115.09550106929716,582.0278905223967,466.9323894530995,0.012131745438951699,48.135929926999125,6.8205116112601925,68.60203707145163,39.352111369123755,8.403350008387477,5.157143908333253,Ses01M_impro02_M000,neutral,102,iemocap,impro,"Hey, Joy come in here."
3.7599375,0.09946236559139784,126.05688490241924,76.24497158608513,98.72159289404222,579.2795188804574,480.5579259864152,0.005887669263208188,46.15070873444106,4.310139134625657,60.40892972187143,40.44460375844462,1.0471370729588019,3.4854278144170903,Ses01M_impro02_M001,sad,102,iemocap,impro,I have to go back.
4.3,0.1807511737089202,145.89898238827507,117.9568269106716,77.49633071355909,578.5204662570333,501.0241355434742,0.007250733313969443,46.95310414586392,5.357084003054664,61.42111110210615,39.26941812566774,1.9565605700388997,3.514201220756158,Ses01M_impro02_M002,sad,102,iemocap,impro,I just got a letter I have to go back.
2.7149375,0.33955223880597013,140.19891261292952,105.14775106955634,86.317237577003,577.4164836725967,491.0992460955937,0.010158569255166039,48.94736907064315,6.882100691139352,61.51498593468588,40.32436392194853,7.696483319581511,4.314377350134429,Ses01M_impro02_M003,sad,102,iemocap,impro,First thing tomorrow morning.
8.5199375,0.4988207547169811,121.44159052109943,36.87946908352763,80.39896875422839,564.6020648382122,484.2030960839838,0.017852655497924967,53.66539513304142,7.982829824955024,67.86283532004572,39.28734327567608,7.974045000640706,4.9303313238656274,Ses01M_impro02_M007,sad,102,iemocap,impro,"The National Guard is I guess really spread thin and then everyone has to go.  We all have to go back, my whole companies going back."
2.9225,0.2906574394463668,171.2324564911932,129.84546932290175,109.8685930245892,556.2063731238505,446.33778009926135,0.0133709377121761,49.39417380953829,7.427479753920647,66.56572224347399,41.1363520829902,10.43187872587433,5.317980930400769,Ses01M_impro02_M009,sad,102,iemocap,impro,"So yeah, we leave tomorrow..."
2.68,0.19622641509433963,182.01077016932652,155.29162231589024,105.13148099644606,580.2915201111435,475.1600391146975,0.007493456933846802,47.181657984205245,5.421237967180576,61.44199736304544,39.78539330156097,3.961669128358179,4.646267782991751,Ses01M_impro02_M010,sad,102,iemocap,impro,...we're all shipping out.
4.1899375,0.21927710843373494,138.58243895408344,99.61896291999216,78.84270788498102,567.6462196407055,488.80351175572446,0.007309480448714792,47.27884350937121,5.57316643266652,60.387699300402595,38.90996301350675,2.891094528684588,3.897076465568528,Ses01M_impro02_M011,sad,102,iemocap,impro,I just got I feel like I'm in shock actually.
1.8299375,0.19553072625698323,233.9850666384332,180.2758459078818,124.98737640822905,589.2157070206079,464.2283306123788,0.004844683223681081,46.22618715282344,3.496056568728154,54.817880040321924,40.92549499771252,-0.16562982212766234,3.796698724565317,Ses01M_impro02_M012,sad,102,iemocap,impro,I don't know.
4.425,0.13439635535307518,118.38833237295223,15.529946691587929,85.44191521949435,157.21869594594992,71.77678072645557,0.005406217032810076,46.52786712122535,4.116689551853078,57.60793112946655,40.105374726444374,0.9554994834076274,3.4835791806656604,Ses01M_impro02_M013,sad,102,iemocap,impro,I guess you're just going to have to have it without me.
8.34,0.1588447653429603,149.625323375169,122.86435736101522,85.85560004003929,536.8639244786157,451.0083244385764,0.005416806541103542,45.721685737420636,4.3082958488586085,59.412965430683144,39.205116938645965,1.5916205305736124,4.372778073332675,Ses01M_impro02_M014,sad,102,iemocap,impro,"Hey listen, it's going to be okay though, all right?"
2.2824375,0.13333333333333333,147.7023372428639,108.86741064580447,108.85918857797472,578.4561385217656,469.59694994379095,0.005085890013141532,45.74214871096849,3.898089351989584,57.823790732027796,40.383526689809216,-1.0054081962416488,4.294341510338656,Ses01M_impro02_M015,sad,102,iemocap,impro,You're going to be fine.
4.3899375,0.23218390804597702,133.47825779341517,87.04970987328157,95.32569358393117,523.6841906810613,428.3584970971301,0.007444024695950209,47.26836673261057,5.089605619711734,63.66050557313621,40.551671149151915,5.706999695098233,4.331757204200791,Ses01M_impro02_M016,sad,102,iemocap,impro,"I'm going to be fine too, okay?"
6.68,0.29172932330827067,122.60197798675429,49.19709315299852,97.96468482867839,516.9655594993308,419.00087467065237,0.011021956792489757,48.70187931161469,6.66414163992147,65.64722218834584,39.86036543703101,6.810604746073546,5.5192466378382905,Ses01M_impro02_M017,sad,102,iemocap,impro,I know I have a good... I have a really good group of guys with me.
3.1899375,0.11746031746031746,112.64863871658841,4.559860079007168,105.85918541646147,121.41817261629546,15.558987199833993,0.005466151468169962,45.37675266902509,4.503841631289602,58.043919177835974,40.019019107487864,0.3622877904572938,5.065180065646747,Ses01M_impro02_M018,sad,102,iemocap,impro,We're going to be okay.
3.5199375,0.25862068965517243,131.8774535890738,72.58069648783416,102.18615971372051,537.0047166216773,434.8185569079568,0.006948038993281258,46.773992975554684,5.510953035108075,61.15607510640869,38.12178265403064,4.998560371958077,4.514973238697072,Ses01M_impro02_M019,sad,102,iemocap,impro,Do promise me you're going to take a lot of pictures.
2.0799375,0.06862745098039216,177.31550647195832,6.301207508798251,164.01356916167128,186.83738078594246,22.823811624271173,0.0043254506974966375,45.35770978389676,3.2299583604366964,54.659592232025204,40.6808065494571,-1.8038390062066982,3.3477814780136343,Ses01M_impro02_M020,sad,102,iemocap,impro,I know.
3.7599375,0.23655913978494625,182.58278640476163,140.2915425135654,112.85498309119944,547.6244575021383,434.76947441093887,0.009116701652803932,48.05181245596501,5.957095414819418,65.74815227559941,40.014024414957284,6.004844379507899,4.764852603582669,Ses01M_impro02_M021,sad,102,iemocap,impro,I just wish there was something I could do.
2.07,0.3645320197044335,149.27552690735428,52.30943810340364,104.09719654218974,230.09197984889488,125.99478330670514,0.007778429743667982,47.785864661344256,5.9151279196569115,59.960523391005154,39.78535865425825,2.8267982848053843,6.023164403022466,Ses01M_impro02_M022,sad,102,iemocap,impro,Run away?
5.31,0.48295454545454547,312.217936823073,169.22417047100512,92.85617931233445,599.038302459757,506.18212314742254,0.013224889662210894,51.40639461878915,6.71012322074975,70.32604812284876,40.175028988813594,5.423006559904655,4.002496098374844,Ses01M_impro02_M023,sad,102,iemocap,impro,"I really don't want to go, I don't want to go..."
2.4499375,0.23236514522821577,202.4886830925909,129.9829995855139,129.88729058509767,581.0092819098536,451.1219913247559,0.0057921873438093584,46.30339897214978,4.34570002770751,59.50604591683919,39.26952775357875,0.9228338130412064,5.251162091362289,Ses01M_impro02_M025,sad,102,iemocap,impro,I love you.
1.2899375,0.24,233.07377719661844,143.93519789838106,95.77773018540643,421.5121389823383,325.73440879693186,0.015216300676605107,50.06817125704789,6.297824614854183,70.51832987933574,42.55975288783111,4.022669054148084,7.076172499223543,Ses01M_impro03_F001,surprised,101,iemocap,impro,[BREATHING]
1.37675,0.39552238805970147,251.3106529459289,111.92297876355521,88.95600027932517,497.83674551802574,408.88074523870057,0.014634874106122459,51.40317422301503,7.130866130236508,66.98591538168829,42.656671843024185,5.366898894772341,4.248107916017315,Ses01M_impro03_F002,happy,101,iemocap,impro,Why?
1.5525,0.5263157894736842,177.373754639054,45.377802726935485,85.81901327834053,322.7224215530587,236.90340827471817,0.027681581539607515,54.99375925129141,9.00184512830946,72.58098174992766,41.18626161370252,9.01069978633895,5.034595347336226,Ses01M_impro03_F003,happy,101,iemocap,impro,Is she on the run?
2.5975,0.5859375,256.4878466902682,89.97002666722629,155.6817041225783,507.0764800983006,351.39477597572227,0.08018967901631162,64.31916939055198,8.899791098613116,84.17150816615276,48.57092706784857,9.158332399708023,5.572886953838313,Ses01M_impro03_F004,happy,101,iemocap,impro,"Oh, she just needs to marry you."
7.2099375,0.7071129707112971,305.93069342474837,125.06413292189488,78.06474183757929,594.8930675099241,516.8283256723448,0.2582734912265766,71.02003771268474,11.597817279674288,92.96215299387733,45.528646550502856,9.981412470772431,6.741677717636109,Ses01M_impro03_F005,happy,101,iemocap,impro,That's incredible. That's awesome. Where's she from?  Maybe you can get a dual citizenship.
3.735,0.6864864864864865,274.3187567069673,101.60030363599789,149.7983782496645,528.5202790207525,378.721900771088,0.23936670180633546,67.76418525898343,11.986692339571373,93.15194605232315,45.246290599703094,10.419437735724866,6.958742583646355,Ses01M_impro03_F006,happy,101,iemocap,impro,That's so cool. Uh huh.
4.33,0.6441860465116279,353.4872077501395,114.09572702791426,77.57104057530515,586.976707032206,509.4056664569009,0.45756852151431276,78.77445071037987,13.40327348001403,93.14767716361047,46.102564555932716,8.616555738798576,7.5206418337243015,Ses01M_impro03_F007,happy,101,iemocap,impro,[LAUGHTER] Why did she pick you? Where were you?
7.2,0.6652719665271967,276.29082703329095,83.82820311107288,79.13940367953249,576.2067612179743,497.0673575384418,0.15984681229396464,68.11012122295863,11.3254344840038,89.79793932267981,42.89650939457591,8.709256141456928,5.397366997127871,Ses01M_impro03_F008,happy,101,iemocap,impro,You were at a party? And she's like hey. You seem unattached she's like.
3.7774375,0.6336898395721925,211.42346748998256,64.75112226361956,75.47046135653147,473.82576205566835,398.3553006991369,0.08468405222139307,63.749164742749244,8.848490143641017,87.3169853849887,44.95053066785145,7.695290518622998,5.214252446564237,Ses01M_impro03_F009,happy,101,iemocap,impro,That's unbelievable... Yeah.
11.0575,0.7105263157894737,264.9440106572242,93.10289720687602,82.25421455296966,579.051481459978,496.7972669070084,0.16483364614993173,70.23961373240019,10.496104968793725,88.82962978799293,45.06250869189473,11.367659833273649,6.514430048588525,Ses01M_impro03_F010,happy,101,iemocap,impro,Well I've known people who have done this before. Yeah.  You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...
8.4124375,0.6551312649164678,270.21833430392354,96.34328269416883,122.54572957210996,598.2843872200498,475.7386576479398,0.17458948794213522,68.16415381954542,10.984275988211616,92.32842573860232,44.23299876804299,9.834235477108207,5.941823629683997,Ses01M_impro03_F011,happy,101,iemocap,impro,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money"
7.5199375,0.7272727272727273,212.7036238063952,59.81819573731607,124.29048598700055,585.3878488567472,461.0973628697466,0.08414291898053919,66.05355258547331,9.14362643595309,82.56730011881366,40.232778454248304,10.383646628150421,6.0524656743645995,Ses01M_impro03_F012,happy,101,iemocap,impro,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something."
1.73,0.15294117647058825,225.1080832279377,165.86359668458348,77.62572118140739,595.6731848964904,518.047463715083,0.12804477625041386,62.11696992967356,14.06040449262173,86.16097476919235,42.03245754512711,1.3700786269120038,3.5177814240373446,Ses01M_impro03_F013,happy,101,iemocap,impro,Yeah.
3.2599375,0.7049689440993789,322.48560859770015,95.06345141108693,158.26110823547302,587.4081147349721,429.14700649949907,0.1990075018723551,71.76067430889779,11.816488788716564,90.22690375230239,43.43424386275057,11.101977144645069,7.062118139334996,Ses01M_impro03_F014,happy,101,iemocap,impro,"Dude, you lucked out."
